n_smooth,threshold,recall,fpr,f1,median_latency
7,0.62,0.9431333333333334,0.0,0.9707345524410745,0.0
7,0.63,0.9358333333333333,0.0,0.9668532070598365,0.0
7,0.64,0.9196333333333333,0.0,0.9581343659379395,0.0
7,0.65,0.8975666666666666,0.0,0.9460185852056142,0.0
7,0.66,0.8770666666666667,0.0,0.9345077425770706,0.0
7,0.67,0.8613666666666666,0.0,0.9255206747730162,0.0
7,0.68,0.8483,0.0,0.9179245793431802,0.0
7,0.6900000000000001,0.8393333333333334,0.0,0.9126495106922798,0.0
7,0.7000000000000001,0.8295666666666667,0.0,0.9068449723978356,0.0
7,0.71,0.8205,0.0,0.9014007140895358,0.0
7,0.72,0.8125333333333333,0.0,0.8965720170663528,0.0
7,0.73,0.8062666666666667,0.0,0.8927437809109028,0.0
7,0.74,0.7994,0.0,0.8885183950205624,0.0
7,0.75,0.7879,0.0,0.8813692040941887,0.0
7,0.76,0.7626,0.0,0.8653126063769432,0.0
7,0.77,0.7196,0.0,0.8369388229820889,0.0
7,0.78,0.6687333333333333,0.0,0.8014861571651153,0.0
7,0.79,0.6287666666666667,0.0,0.7720770317008779,0.0
7,0.8,0.6029333333333333,0.0,0.7522874729662286,0.0
7,0.81,0.5852666666666667,0.0,0.738382606501535,0.0
7,0.8200000000000001,0.5725333333333333,0.0,0.7281668645073767,0.0
7,0.8300000000000001,0.5614666666666667,0.0,0.7191529331397831,0.0
7,0.84,0.552,0.0,0.711340206185567,0.0
7,0.85,0.5432666666666667,0.0,0.7040476910449696,0.0
